numbers: Table 1
time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change,,,,
01/13/2019 06:00:00,Jan-13,38404,5708,22607,14.9,25,-11.5,-0.202,,,,
01/13/2019 07:00:00,Jan-13,40372,6036,22607,15.0,27,327.5,5.738,,,,
01/13/2019 08:00:00,Jan-13,41871,5558,22607,13.3,25,-478.1,-7.921,,,,
01/13/2019 09:00:00,Jan-13,42734,4384,22607,10.3,19,-1173.5,-21.115,,,,
01/13/2019 10:00:00,Jan-13,42977,3543,22607,8.2,16,-840.6,-19.174,,,,
01/13/2019 11:00:00,Jan-13,42153,2140,22607,5.1,9,-1403.5,-39.609,,,,
01/13/2019 12:00:00,Jan-13,41338,1412,22607,3.4,6,-728.0,-34.02,,,,
01/13/2019 13:00:00,Jan-13,40315,1180,22607,2.9,5,-231.6,-16.402,,,,
01/13/2019 14:00:00,Jan-13,39522,1209,22607,3.1,5,28.7,2.429,,,,
01/13/2019 15:00:00,Jan-13,38999,1328,22607,3.4,6,119.2,9.858,,,,
01/13/2019 16:00:00,Jan-13,39310,1701,22607,4.3,8,372.9,28.078,,,,
01/13/2019 17:00:00,Jan-13,40224,2080,22607,5.2,9,379.3,22.299,,,,
01/13/2019 18:00:00,Jan-13,43232,2287,22607,5.3,10,206.5,9.927,,,,
01/13/2019 19:00:00,Jan-13,44697,2449,22607,5.5,11,162.0,7.083,,,,
01/13/2019 20:00:00,Jan-13,44874,2228,22607,5.0,10,-220.9,-9.019,,,,
01/13/2019 21:00:00,Jan-13,44284,1964,22607,4.4,9,-263.7,-11.835,,,,
01/13/2019 22:00:00,Jan-13,42845,1796,22607,4.2,8,-168.2,-8.562,,,,
01/13/2019 23:00:00,Jan-13,40589,1709,22607,4.2,8,-87.1,-4.85,,,,
01/14/2019 00:00:00,Jan-14,39110,1339,22607,3.4,6,-369.9,-21.641,,,,
01/14/2019 01:00:00,Jan-14,38120,1234,22607,3.2,5,-104.8,-7.822,,,,
01/14/2019 02:00:00,Jan-14,37905,1211,22607,3.2,5,-23.9,-1.932,,,,
01/14/2019 03:00:00,Jan-14,38205,1149,22607,3.0,5,-62.0,-5.118,,,,
01/14/2019 04:00:00,Jan-14,38936,1158,22607,3.0,5,9.8,0.849,,,,
01/14/2019 05:00:00,Jan-14,41006,1261,22607,3.1,6,103.0,8.891,,,,
01/14/2019 06:00:00,Jan-14,45090,1469,22607,3.3,6,207.6,16.459,,,,
01/14/2019 07:00:00,Jan-14,48979,1676,22607,3.4,7,207.4,14.117,,,,
01/14/2019 08:00:00,Jan-14,48802,1938,22607,4.0,9,261.2,15.578,,,,
01/14/2019 09:00:00,Jan-14,48341,2037,22607,4.2,9,99.4,5.132,,,,
01/14/2019 10:00:00,Jan-14,47860,1687,22607,3.5,7,-350.5,-17.204,,,,
01/14/2019 11:00:00,Jan-14,47012,2017,22607,4.3,9,330.3,19.581,,,,
01/14/2019 12:00:00,Jan-14,45415,2262,22607,5.0,10,244.7,12.134,,,,
01/14/2019 13:00:00,Jan-14,43790,2202,22607,5.0,10,-59.3,-2.624,,,,
01/14/2019 14:00:00,Jan-14,42403,2405,22607,5.7,11,202.3,9.188,,,,
01/14/2019 15:00:00,Jan-14,41191,2237,22607,5.4,10,-167.6,-6.971,,,,
01/14/2019 16:00:00,Jan-14,41292,1932,22607,4.7,9,-304.9,-13.631,,,,
01/14/2019 17:00:00,Jan-14,42456,1610,22607,3.8,7,-321.8,-16.659,,,,
01/14/2019 18:00:00,Jan-14,46027,1898,22607,4.1,8,287.5,17.853,,,,
01/14/2019 19:00:00,Jan-14,47073,3215,22607,6.8,14,1317.0,69.403,,,,
01/14/2019 20:00:00,Jan-14,47064,4158,22607,8.8,18,943.6,29.354,,,,
01/14/2019 21:00:00,Jan-14,46166,4406,22607,9.5,19,248.0,5.964,,,,
01/14/2019 22:00:00,Jan-14,43886,4283,22607,9.8,19,-123.4,-2.8,,,,
01/14/2019 23:00:00,Jan-14,41432,3856,22607,9.3,17,-426.6,-9.962,,,,
01/15/2019 00:00:00,Jan-15,39620,3526,22607,8.9,16,-330.1,-8.56,,,,
01/15/2019 01:00:00,Jan-15,38664,4022,22607,10.4,18,496.1,14.069,,,,
01/15/2019 02:00:00,Jan-15,37893,3860,22607,10.2,17,-162.4,-4.037,,,,
01/15/2019 03:00:00,Jan-15,37819,3621,22607,9.6,16,-238.9,-6.189,,,,
01/15/2019 04:00:00,Jan-15,38117,3568,22607,9.4,16,-52.9,-1.46,,,,
01/15/2019 05:00:00,Jan-15,39649,3846,22607,9.7,17,277.9,7.789,,,,
01/15/2019 06:00:00,Jan-15,43123,3488,22607,8.1,15,-358.0,-9.308,,,,
01/15/2019 07:00:00,Jan-15,46688,3116,22607,6.7,14,-372.3,-10.672,,,,
01/15/2019 08:00:00,Jan-15,46222,3489,22607,7.5,15,373.3,11.983,,,,
01/15/2019 09:00:00,Jan-15,45214,3551,22607,7.9,16,61.5,1.762,,,,
01/15/2019 10:00:00,Jan-15,45039,2845,22607,6.3,13,-705.0,-19.857,,,,
01/15/2019 11:00:00,Jan-15,44458,3212,22607,7.2,14,366.6,12.884,,,,
01/15/2019 12:00:00,Jan-15,43535,4211,22607,9.7,19,999.0,31.102,,,,
01/15/2019 13:00:00,Jan-15,42681,4856,22607,11.4,21,644.6,15.307,,,,
01/15/2019 14:00:00,Jan-15,41954,5301,22607,12.6,23,445.6,9.178,,,,
01/15/2019 15:00:00,Jan-15,41498,5486,22607,13.2,24,184.7,3.484,,,,
01/15/2019 16:00:00,Jan-15,41669,5057,22607,12.1,22,-429.5,-7.829,,,,
01/15/2019 17:00:00,Jan-15,42851,4997,22607,11.7,22,-59.1,-1.169,,,,
01/15/2019 18:00:00,Jan-15,45301,5664,22607,12.5,25,667.0,13.348,,,,
01/15/2019 19:00:00,Jan-15,45615,7665,22607,16.8,34,2000.6,35.319,,,,
01/15/2019 20:00:00,Jan-15,45006,9417,22607,20.9,42,1751.5,22.851,,,,
01/15/2019 21:00:00,Jan-15,43632,9983,22607,22.9,44,566.6,6.017,,,,
01/15/2019 22:00:00,Jan-15,41502,10268,22607,24.7,45,284.9,2.854,,,,
01/15/2019 23:00:00,Jan-15,38863,10588,22607,27.2,47,319.8,3.114,,,,
01/16/2019 00:00:00,Jan-16,36734,10330,22607,28.1,46,-258.0,-2.437,,,,
01/16/2019 01:00:00,Jan-16,35464,10360,22607,29.2,46,30.2,0.292,,,,
01/16/2019 02:00:00,Jan-16,35044,10596,22607,30.2,47,235.9,2.277,,,,
01/16/2019 03:00:00,Jan-16,34874,9844,22607,28.2,44,-751.6,-7.093,,,,
01/16/2019 04:00:00,Jan-16,35282,9352,22607,26.5,41,-492.6,-5.004,,,,
01/16/2019 05:00:00,Jan-16,36641,9063,22607,24.7,40,-288.5,-3.085,,,,
01/16/2019 06:00:00,Jan-16,39891,8207,22607,20.6,36,-856.1,-9.446,,,,
01/16/2019 07:00:00,Jan-16,43097,7489,22607,17.4,33,-718.1,-8.75,,,,
01/16/2019 08:00:00,Jan-16,42563,7245,22607,17.0,32,-243.7,-3.254,,,,
01/16/2019 09:00:00,Jan-16,42099,7331,22607,17.4,32,85.5,1.181,,,,
01/16/2019 10:00:00,Jan-16,41870,6801,22607,16.2,30,-530.2,-7.233,,,,
01/16/2019 11:00:00,Jan-16,41144,6748,22607,16.4,30,-53.2,-0.782,,,,
01/16/2019 12:00:00,Jan-16,40234,7641,22607,19.0,34,894.0,13.249,,,,
01/16/2019 13:00:00,Jan-16,39600,8437,22607,21.3,37,795.7,10.413,,,,
01/16/2019 14:00:00,Jan-16,38661,8723,22607,22.6,39,285.9,3.389,,,,
01/16/2019 15:00:00,Jan-16,37995,9516,22607,25.0,42,793.2,9.094,,,,
01/16/2019 16:00:00,Jan-16,37994,9770,22607,25.7,43,253.5,2.664,,,,
01/16/2019 17:00:00,Jan-16,38821,9990,22607,25.7,44,220.6,2.258,,,,
01/16/2019 18:00:00,Jan-16,40616,9917,22607,24.4,44,-73.8,-0.738,,,,
01/16/2019 19:00:00,Jan-16,41213,11487,22607,27.9,51,1570.0,15.832,,,,
01/16/2019 20:00:00,Jan-16,40738,12006,22607,29.5,53,519.0,4.519,,,,
01/16/2019 21:00:00,Jan-16,39559,12223,22607,30.9,54,217.6,1.813,,,,
01/16/2019 22:00:00,Jan-16,37701,12428,22607,33.0,55,204.3,1.671,,,,
01/16/2019 23:00:00,Jan-16,35033,12287,22607,35.1,54,-140.3,-1.129,,,,
01/17/2019 00:00:00,Jan-17,32781,12056,22609,36.8,53,-231.6,-1.885,,,,
01/17/2019 01:00:00,Jan-17,31681,11416,22609,36.0,50,-639.9,-5.308,,,,
01/17/2019 02:00:00,Jan-17,31043,10708,22609,34.5,47,-707.3,-6.196,,,,
01/17/2019 03:00:00,Jan-17,30809,10286,22609,33.4,45,-422.6,-3.946,,,,
01/17/2019 04:00:00,Jan-17,31095,10068,22609,32.4,45,-217.7,-2.116,,,,
01/17/2019 05:00:00,Jan-17,32458,10097,22609,31.1,45,29.1,0.289,,,,
01/17/2019 06:00:00,Jan-17,35700,9079,22609,25.4,40,-1018.0,-10.082,,,,
01/17/2019 07:00:00,Jan-17,39282,7759,22609,19.8,34,-1320.0,-14.539,,,,
01/17/2019 08:00:00,Jan-17,39012,7094,22609,18.2,31,-664.8,-8.568,,,,
01/17/2019 09:00:00,Jan-17,38834,5119,22609,13.2,23,-1975.3,-27.843,,,,
01/17/2019 10:00:00,Jan-17,38629,2541,22609,6.6,11,-2578.5,-50.371,,,,
01/17/2019 11:00:00,Jan-17,38221,1205,22609,3.2,5,-1335.1,-52.551,,,,
01/17/2019 12:00:00,Jan-17,37545,493,22609,1.3,2,-712.6,-59.11,,,,
01/17/2019 13:00:00,Jan-17,36900,300,22609,0.8,1,-193.1,-39.175,,,,
01/17/2019 14:00:00,Jan-17,36486,522,22609,1.4,2,222.0,74.06,,,,
01/17/2019 15:00:00,Jan-17,35844,842,22609,2.3,4,320.4,61.404,,,,
01/17/2019 16:00:00,Jan-17,35936,1098,22609,3.1,5,255.7,30.352,,,,
01/17/2019 17:00:00,Jan-17,36193,1774,22609,4.9,8,676.2,61.59,,,,
01/17/2019 18:00:00,Jan-17,38413,2962,22609,7.7,13,1187.3,66.923,,,,
01/17/2019 19:00:00,Jan-17,39482,5364,22609,13.6,24,2402.2,81.113,,,,
01/17/2019 20:00:00,Jan-17,39537,6928,22609,17.5,31,1564.0,29.16,,,,
01/17/2019 21:00:00,Jan-17,38936,8334,22609,21.4,37,1405.8,20.293,,,,
01/17/2019 22:00:00,Jan-17,37365,9695,22609,25.9,43,1361.5,16.338,,,,
01/17/2019 23:00:00,Jan-17,35239,11802,22609,33.5,52,2106.5,21.727,,,,
01/18/2019 00:00:00,Jan-18,33651,13038,22609,38.7,58,1236.3,10.476,,,,
01/18/2019 01:00:00,Jan-18,32671,13626,22609,41.7,60,588.3,4.512,,,,
01/18/2019 02:00:00,Jan-18,32291,13979,22609,43.3,62,352.6,2.588,,,,
01/18/2019 03:00:00,Jan-18,32303,14167,22609,43.9,63,188.7,1.35,,,,
01/18/2019 04:00:00,Jan-18,32753,14227,22609,43.4,63,60.1,0.424,,,,
01/18/2019 05:00:00,Jan-18,34180,13946,22609,40.8,62,-281.3,-1.977,,,,
01/18/2019 06:00:00,Jan-18,37503,14006,22609,37.3,62,59.7,0.428,,,,
01/18/2019 07:00:00,Jan-18,41080,14211,22609,34.6,63,205.4,1.467,,,,
01/18/2019 08:00:00,Jan-18,40701,14664,22609,36.0,65,453.1,3.188,,,,
01/18/2019 09:00:00,Jan-18,40519,14350,22609,35.4,63,-314.8,-2.147,,,,
01/18/2019 10:00:00,Jan-18,40191,13831,22609,34.4,61,-518.7,-3.615,,,,
01/18/2019 11:00:00,Jan-18,39415,13968,22609,35.4,62,137.4,0.994,,,,
01/18/2019 12:00:00,Jan-18,38590,15142,22609,39.2,67,1173.9,8.404,,,,
01/18/2019 13:00:00,Jan-18,38279,15883,22609,41.5,70,741.0,4.893,,,,
01/18/2019 14:00:00,Jan-18,37698,16493,22609,43.8,73,609.8,3.84,,,,
01/18/2019 15:00:00,Jan-18,37238,16297,22609,43.8,72,-195.8,-1.187,,,,
01/18/2019 16:00:00,Jan-18,36911,15882,22609,43.0,70,-415.5,-2.55,,,,
01/18/2019 17:00:00,Jan-18,37158,15286,22609,41.1,68,-595.4,-3.749,,,,
01/18/2019 18:00:00,Jan-18,38340,15265,22609,39.8,68,-21.6,-0.141,,,,
01/18/2019 19:00:00,Jan-18,38474,17074,22609,44.4,76,1809.1,11.852,,,,
01/18/2019 20:00:00,Jan-18,37689,17327,22609,46.0,77,253.1,1.482,,,,
01/18/2019 21:00:00,Jan-18,36913,17538,22609,47.5,78,211.4,1.22,,,,
01/18/2019 22:00:00,Jan-18,35634,17644,22609,49.5,78,105.7,0.603,,,,
01/18/2019 23:00:00,Jan-18,33989,17866,22609,52.6,79,222.2,1.26,,,,
01/19/2019 00:00:00,Jan-19,32225,16899,22609,52.4,75,-967.4,-5.415,,,,
01/19/2019 01:00:00,Jan-19,31235,16812,22609,53.8,74,-86.5,-0.512,,,,
01/19/2019 02:00:00,Jan-19,30781,16816,22609,54.6,74,3.9,0.023,,,,
01/19/2019 03:00:00,Jan-19,31059,17348,22609,55.9,77,531.7,3.162,,,,
01/19/2019 04:00:00,Jan-19,31713,17486,22609,55.1,77,137.5,0.793,,,,
01/19/2019 05:00:00,Jan-19,33387,17375,22609,52.0,77,-110.7,-0.633,,,,
01/19/2019 06:00:00,Jan-19,35742,17783,22609,49.8,79,407.9,2.348,,,,
01/19/2019 07:00:00,Jan-19,38654,18148,22609,47.0,80,365.5,2.055,,,,
01/19/2019 08:00:00,Jan-19,41187,17248,22609,41.9,76,-900.5,-4.962,,,,
01/19/2019 09:00:00,Jan-19,43311,16986,22609,39.2,75,-261.7,-1.517,,,,
01/19/2019 10:00:00,Jan-19,44615,18163,22609,40.7,80,1176.6,6.927,,,,
01/19/2019 11:00:00,Jan-19,44317,18075,22609,40.8,80,-88.2,-0.486,,,,
01/19/2019 12:00:00,Jan-19,43755,17435,22609,39.8,77,-639.9,-3.54,,,,
01/19/2019 13:00:00,Jan-19,42484,17024,22609,40.1,75,-410.7,-2.355,,,,
01/19/2019 14:00:00,Jan-19,41431,16940,22609,40.9,75,-83.8,-0.492,,,,
01/19/2019 15:00:00,Jan-19,40618,16307,22609,40.1,72,-632.8,-3.736,,,,
01/19/2019 16:00:00,Jan-19,40463,14435,22609,35.7,64,-1872.1,-11.48,,,,
01/19/2019 17:00:00,Jan-19,40903,12512,22609,30.6,55,-1923.2,-13.323,,,,
01/19/2019 18:00:00,Jan-19,43516,8305,22609,19.1,37,-4206.7,-33.621,,,,
01/19/2019 19:00:00,Jan-19,45510,7461,22609,16.4,33,-844.0,-10.162,,,,
01/19/2019 20:00:00,Jan-19,45475,7252,22609,15.9,32,-208.9,-2.799,,,,
01/19/2019 21:00:00,Jan-19,45625,6348,22609,13.9,28,-904.8,-12.475,,,,
01/19/2019 22:00:00,Jan-19,45091,5818,22609,12.9,26,-529.8,-8.347,,,,
01/19/2019 23:00:00,Jan-19,44212,6206,22609,14.0,27,388.6,6.68,,,,
01/20/2019 00:00:00,Jan-20,43276,5531,22609,12.8,24,-675.8,-10.889,,,,
01/20/2019 01:00:00,Jan-20,42877,5621,22609,13.1,25,90.0,1.627,,,,
01/20/2019 02:00:00,Jan-20,42989,5599,22609,13.0,25,-21.7,-0.387,,,,
01/20/2019 03:00:00,Jan-20,43030,6532,22609,15.2,29,933.2,16.668,,,,
01/20/2019 04:00:00,Jan-20,43567,6788,22609,15.6,30,256.1,3.92,,,,
01/20/2019 05:00:00,Jan-20,44591,6898,22609,15.5,31,109.4,1.612,,,,
01/20/2019 06:00:00,Jan-20,46051,7681,22609,16.7,34,783.7,11.362,,,,
01/20/2019 07:00:00,Jan-20,48000,8480,22609,17.7,38,798.4,10.395,,,,
01/20/2019 08:00:00,Jan-20,49317,9012,22609,18.3,40,531.9,6.273,,,,
01/20/2019 09:00:00,Jan-20,48933,8140,22609,16.6,36,-872.0,-9.677,,,,
01/20/2019 10:00:00,Jan-20,47076,6533,22609,13.9,29,-1606.6,-19.738,,,,
01/20/2019 11:00:00,Jan-20,44565,6895,22609,15.5,30,362.0,5.542,,,,
01/20/2019 12:00:00,Jan-20,42324,7114,22609,16.8,31,218.9,3.175,,,,
01/20/2019 13:00:00,Jan-20,40138,6570,22609,16.4,29,-543.7,-7.643,,,,
01/20/2019 14:00:00,Jan-20,38308,6208,22609,16.2,27,-362.4,-5.515,,,,
01/20/2019 15:00:00,Jan-20,37312,5821,22609,15.6,26,-386.7,-6.229,,,,
01/20/2019 16:00:00,Jan-20,36504,6281,22609,17.2,28,459.8,7.899,,,,
01/20/2019 17:00:00,Jan-20,37309,6917,22609,18.5,31,636.0,10.126,,,,
01/20/2019 18:00:00,Jan-20,40484,8518,22609,21.0,38,1600.8,23.143,,,,
01/20/2019 19:00:00,Jan-20,42581,12692,22609,29.8,56,4173.8,49,,,,
01/20/2019 20:00:00,Jan-20,43084,15642,22609,36.3,69,2950.6,23.248,,,,
01/20/2019 21:00:00,Jan-20,42941,16597,22609,38.7,73,954.6,6.103,,,,
01/20/2019 22:00:00,Jan-20,43040,16987,22609,39.5,75,390.6,2.353,,,,
01/20/2019 23:00:00,Jan-20,41305,17101,22609,41.4,76,113.9,0.671,,,,
01/21/2019 00:00:00,Jan-21,40102,17319,22609,43.2,77,218.1,1.276,,,,
01/21/2019 01:00:00,Jan-21,39553,16979,22609,42.9,75,-340.3,-1.965,,,,
01/21/2019 02:00:00,Jan-21,39290,16668,22609,42.4,74,-310.9,-1.831,,,,
01/21/2019 03:00:00,Jan-21,39705,17056,22609,43.0,75,388.2,2.329,,,,
01/21/2019 04:00:00,Jan-21,40618,17163,22609,42.3,76,106.8,0.626,,,,
01/21/2019 05:00:00,Jan-21,42209,16793,22609,39.8,74,-369.9,-2.155,,,,
01/21/2019 06:00:00,Jan-21,45565,17017,22609,37.3,75,223.2,1.329,,,,
01/21/2019 07:00:00,Jan-21,48384,17458,22609,36.1,77,440.9,2.591,,,,
01/21/2019 08:00:00,Jan-21,49052,17934,22609,36.6,79,476.9,2.732,,,,
01/21/2019 09:00:00,Jan-21,47849,16787,22609,35.1,74,-1147.9,-6.401,,,,
01/21/2019 10:00:00,Jan-21,46708,16715,22609,35.8,74,-71.4,-0.425,,,,
01/21/2019 11:00:00,Jan-21,44787,17978,22609,40.1,80,1262.9,7.555,,,,
01/21/2019 12:00:00,Jan-21,42422,18372,22609,43.3,81,393.6,2.189,,,,
01/21/2019 13:00:00,Jan-21,40625,18312,22609,45.1,81,-59.2,-0.322,,,,
01/21/2019 14:00:00,Jan-21,39190,18170,22609,46.4,80,-142.6,-0.779,,,,
01/21/2019 15:00:00,Jan-21,38181,18178,22609,47.6,80,8.3,0.046,,,,
01/21/2019 16:00:00,Jan-21,37885,18133,22609,47.9,80,-44.9,-0.247,,,,
01/21/2019 17:00:00,Jan-21,38328,18645,22609,48.6,82,511.8,2.822,,,,
01/21/2019 18:00:00,Jan-21,40784,19110,22609,46.9,85,464.6,2.492,,,,
01/21/2019 19:00:00,Jan-21,41956,19613,22609,46.7,87,503.1,2.633,,,,
01/21/2019 20:00:00,Jan-21,41700,19508,22609,46.8,86,-104.6,-0.534,,,,
01/21/2019 21:00:00,Jan-21,40522,19599,22609,48.4,87,91.2,0.468,,,,
01/21/2019 22:00:00,Jan-21,38471,19270,22609,50.1,85,-329.3,-1.68,,,,
01/21/2019 23:00:00,Jan-21,35754,17622,22609,49.3,78,-1648.4,-8.554,,,,
01/22/2019 00:00:00,Jan-22,33811,16987,22609,50.2,75,-634.8,-3.602,,,,
01/22/2019 01:00:00,Jan-22,32528,16460,22609,50.6,73,-526.4,-3.099,,,,
01/22/2019 02:00:00,Jan-22,31756,16107,22609,50.7,71,-353.0,-2.145,,,,
01/22/2019 03:00:00,Jan-22,31611,16133,22609,51.0,71,25.8,0.16,,,,
01/22/2019 04:00:00,Jan-22,31837,16430,22609,51.6,73,297.3,1.843,,,,
01/22/2019 05:00:00,Jan-22,33117,16480,22609,49.8,73,50.0,0.304,,,,
01/22/2019 06:00:00,Jan-22,36049,15403,22609,42.7,68,-1077.6,-6.539,,,,
01/22/2019 07:00:00,Jan-22,39369,14262,22609,36.2,63,-1141.0,-7.408,,,,
01/22/2019 08:00:00,Jan-22,38746,12147,22609,31.3,54,-2115.1,-14.831,,,,
01/22/2019 09:00:00,Jan-22,38408,11792,22609,30.7,52,-354.8,-2.921,,,,
01/22/2019 10:00:00,Jan-22,38180,10374,22609,27.2,46,-1418.0,-12.025,,,,
01/22/2019 11:00:00,Jan-22,37929,10719,22609,28.3,47,344.7,3.323,,,,
01/22/2019 12:00:00,Jan-22,37972,11784,22609,31.0,52,1065.8,9.943,,,,
01/22/2019 13:00:00,Jan-22,37771,11967,22609,31.7,53,182.6,1.55,,,,
01/22/2019 14:00:00,Jan-22,37734,14665,22609,38.9,65,2698.3,22.548,,,,
01/22/2019 15:00:00,Jan-22,37601,16655,22609,44.3,74,1989.5,13.566,,,,
01/22/2019 16:00:00,Jan-22,37882,17278,22609,45.6,76,623.1,3.741,,,,
01/22/2019 17:00:00,Jan-22,38533,17608,22609,45.7,78,330.1,1.91,,,,
01/22/2019 18:00:00,Jan-22,40857,17978,22609,44.0,80,369.9,2.101,,,,
01/22/2019 19:00:00,Jan-22,41633,17652,22609,42.4,78,-325.5,-1.811,,,,
01/22/2019 20:00:00,Jan-22,42216,17630,22609,41.8,78,-22.7,-0.128,,,,
01/22/2019 21:00:00,Jan-22,41689,17080,22609,41.0,76,-549.4,-3.116,,,,
01/22/2019 22:00:00,Jan-22,40318,15677,22609,38.9,69,-1403.8,-8.219,,,,
01/22/2019 23:00:00,Jan-22,38634,14382,22609,37.2,64,-1294.3,-8.257,,,,
01/23/2019 00:00:00,Jan-23,37353,13711,22609,36.7,61,-670.9,-4.665,,,,
01/23/2019 01:00:00,Jan-23,37002,12787,22609,34.6,57,-924.0,-6.739,,,,
01/23/2019 02:00:00,Jan-23,37026,13148,22609,35.5,58,360.9,2.822,,,,
01/23/2019 03:00:00,Jan-23,37724,13415,22609,35.6,59,266.9,2.03,,,,
01/23/2019 04:00:00,Jan-23,39393,14026,22609,35.6,62,610.9,4.554,,,,
01/23/2019 05:00:00,Jan-23,41816,13436,22609,32.1,59,-590.1,-4.207,,,,
01/23/2019 06:00:00,Jan-23,46256,11518,22609,24.9,51,-1918.1,-14.276,,,,
01/23/2019 07:00:00,Jan-23,51179,10510,22609,20.5,46,-1008.0,-8.752,,,,
01/23/2019 08:00:00,Jan-23,51714,9849,22609,19.0,44,-660.8,-6.287,,,,
01/23/2019 09:00:00,Jan-23,50872,7630,22609,15.0,34,-2219.0,-22.53,,,,
01/23/2019 10:00:00,Jan-23,49913,6776,22609,13.6,30,-853.7,-11.189,,,,
01/23/2019 11:00:00,Jan-23,48602,6612,22609,13.6,29,-164.2,-2.422,,,,
01/23/2019 12:00:00,Jan-23,46894,6088,22609,13.0,27,-524.0,-7.925,,,,
01/23/2019 13:00:00,Jan-23,45201,6209,22609,13.7,27,120.7,1.982,,,,
01/23/2019 14:00:00,Jan-23,43655,6252,22609,14.3,28,43.0,0.692,,,,
01/23/2019 15:00:00,Jan-23,42199,6213,22609,14.7,27,-39.2,-0.627,,,,
01/23/2019 16:00:00,Jan-23,41820,5913,22609,14.1,26,-299.5,-4.821,,,,
01/23/2019 17:00:00,Jan-23,42248,4708,22609,11.1,21,-1204.8,-20.376,,,,
01/23/2019 18:00:00,Jan-23,45207,2488,22609,5.5,11,-2220.2,-47.155,,,,
01/23/2019 19:00:00,Jan-23,47511,2566,22609,5.4,11,78.4,3.152,,,,
01/23/2019 20:00:00,Jan-23,48416,3333,22609,6.9,15,766.2,29.853,,,,
01/23/2019 21:00:00,Jan-23,48481,4326,22609,8.9,19,993.6,29.814,,,,
01/23/2019 22:00:00,Jan-23,47231,5294,22609,11.2,23,968.0,22.375,,,,
01/23/2019 23:00:00,Jan-23,45190,6062,22609,13.4,27,767.7,14.501,,,,
01/24/2019 00:00:00,Jan-24,43776,7366,22609,16.8,33,1303.8,21.508,,,,
01/24/2019 01:00:00,Jan-24,43275,8111,22609,18.7,36,744.9,10.113,,,,
01/24/2019 02:00:00,Jan-24,43262,9724,22609,22.5,43,1613.2,19.89,,,,
01/24/2019 03:00:00,Jan-24,43759,11460,22609,26.2,51,1735.8,17.851,,,,
01/24/2019 04:00:00,Jan-24,44615,12057,22609,27.0,53,597.1,5.21,,,,
01/24/2019 05:00:00,Jan-24,46771,12049,22609,25.8,53,-8.2,-0.068,,,,
01/24/2019 06:00:00,Jan-24,50973,12017,22609,23.6,53,-31.9,-0.265,,,,
01/24/2019 07:00:00,Jan-24,55069,12053,22609,21.9,53,36.1,0.3,,,,
01/24/2019 08:00:00,Jan-24,53413,11445,22609,21.4,51,-608.2,-5.046,,,,
01/24/2019 09:00:00,Jan-24,50139,8850,22609,17.7,39,-2594.8,-22.673,,,,
01/24/2019 10:00:00,Jan-24,46934,7345,22609,15.7,32,-1504.5,-17,,,,
01/24/2019 11:00:00,Jan-24,43950,8041,22609,18.3,36,695.7,9.471,,,,
01/24/2019 12:00:00,Jan-24,41425,7935,22609,19.2,35,-105.8,-1.315,,,,
01/24/2019 13:00:00,Jan-24,39622,8061,22609,20.3,36,125.5,1.581,,,,
01/24/2019 14:00:00,Jan-24,38387,8432,22609,22.0,37,371.7,4.611,,,,
01/24/2019 15:00:00,Jan-24,37298,9159,22609,24.6,41,726.4,8.614,,,,
01/24/2019 16:00:00,Jan-24,37253,9112,22609,24.5,40,-46.6,-0.509,,,,
01/24/2019 17:00:00,Jan-24,37676,9337,22609,24.8,41,225.4,2.473,,,,
01/24/2019 18:00:00,Jan-24,40200,9153,22609,22.8,40,-184.4,-1.975,,,,
01/24/2019 19:00:00,Jan-24,42301,10468,22609,24.7,46,1315.0,14.367,,,,
01/24/2019 20:00:00,Jan-24,42986,11358,22609,26.4,50,890.1,8.503,,,,
01/24/2019 21:00:00,Jan-24,43111,12280,22609,28.5,54,921.8,8.115,,,,
01/24/2019 22:00:00,Jan-24,41786,11796,22609,28.2,52,-484.3,-3.944,,,,
01/24/2019 23:00:00,Jan-24,39942,10537,22609,26.4,47,-1258.3,-10.668,,,,
01/25/2019 00:00:00,Jan-25,38720,9964,22609,25.7,44,-573.7,-5.444,,,,
01/25/2019 01:00:00,Jan-25,38436,10183,22609,26.5,45,219.2,2.2,,,,
01/25/2019 02:00:00,Jan-25,38553,9325,22609,24.2,41,-858.1,-8.427,,,,
01/25/2019 03:00:00,Jan-25,39294,7405,22609,18.8,33,-1920.0,-20.591,,,,
01/25/2019 04:00:00,Jan-25,40465,5919,22609,14.6,26,-1485.7,-20.065,,,,
01/25/2019 05:00:00,Jan-25,42457,5138,22609,12.1,23,-781.1,-13.196,,,,
01/25/2019 06:00:00,Jan-25,46453,4582,22609,9.9,20,-555.5,-10.811,,,,
01/25/2019 07:00:00,Jan-25,50480,4356,22609,8.6,19,-226.0,-4.933,,,,
01/25/2019 08:00:00,Jan-25,49663,4519,22609,9.1,20,162.2,3.722,,,,
01/25/2019 09:00:00,Jan-25,47719,3117,22609,6.5,14,-1401.1,-31.008,,,,
01/25/2019 10:00:00,Jan-25,45711,3092,22609,6.8,14,-25.9,-0.831,,,,
01/25/2019 11:00:00,Jan-25,43472,2858,22609,6.6,13,-233.1,-7.54,,,,
